GEO,UNIT\TIME	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018
UKM75,MIO_EUR	21 996.41	22 389.95	22 608.42	25 577.1	25 542.82	27 961.93	31 814.97	30 463.28	29 942.37	31 362.66
UKM76,MIO_EUR	3 974.69	4 092.44	4 289.59	4 656.15	4 775.84	5 125.47	5 528.07	4 906.72	4 796.1	5 237.06
UKM77,MIO_EUR	6 965.57	7 256.6	7 240.53	8 262.12	8 555.61	9 232.53	10 427.31	9 353.3	8 995.89	8 868.96
UKM78,MIO_EUR	4 928.91	5 318.49	5 532.7	5 480.02	5 023.87	5 577.64	6 926.31	6 225.49	6 066.79	6 180.59
UKM8,MIO_EUR	36 651.23	37 707.14	38 799.9	42 250.37	42 130.29	47 000.2	52 875.09	47 993.54	46 955.22	47 999.59
UKM81,MIO_EUR	3 273.2	3 411.44	3 552.49	3 875.07	3 730.96	4 385.31	4 944.05	4 449.32	4 490.27	4 510.68
UKM82,MIO_EUR	20 756.17	21 033.14	21 693.19	23 711.32	23 617.97	25 393.63	28 432.93	26 075.59	25 165.46	25 957.98
UKM83,MIO_EUR	6 109.98	6 424.13	6 611.87	6 988.37	7 045.02	8 051.33	9 223.75	8 024.94	7 803.26	7 877.17
UKM84,MIO_EUR	6 511.88	6 838.42	6 942.34	7 676.99	7 736.33	9 168.53	10 274.36	9 443.69	9 496.23	9 653.76
UKM9,MIO_EUR	15 944.38	16 666.23	16 958.25	18 529.39	18 517.59	20 486.59	22 833.79	21 101.76	20 433.34	20 474.56
UKM91,MIO_EUR	1 855.43	1 991.2	2 027.97	2 234.24	2 234.88	2 537.69	2 836.65	2 623.85	2 624.55	2 693.45
UKM92,MIO_EUR	2 889.79	2 991.97	3 064.54	3 358.94	3 449.95	3 750.89	4 136.01	3 852.25	3 765.99	3 795.72
UKM93,MIO_EUR	3 636.89	3 850.34	3 855.85	4 293.21	4 221.74	4 659.39	5 154.17	4 731.43	4 473.63	4 475.12
UKM94,MIO_EUR	2 026.8	2 185.4	2 186.75	2 257.7	2 098.99	2 402.74	2 796.48	2 595.1	2 529.85	2 516.94
UKM95,MIO_EUR	5 535.47	5 646.04	5 821.86	6 385.3	6 512.03	7 134.48	7 910.48	7 297.77	7 039.32	6 994.6
UKN,MIO_EUR	39 320.34	40 727.59	41 474.6	46 222.04	45 551.21	49 700.67	57 740.34	54 203.97	53 962.55	53 590.95
UKN0,MIO_EUR	39 320.34	40 727.59	41 474.6	46 222.04	45 551.21	49 700.67	57 740.34	54 203.97	53 962.55	53 590.95
UKN06,MIO_EUR	12 547.89	12 747.28	13 053.35	14 190.64	14 144.13	15 372.24	17 951.54	16 771.58	16 866.98	17 184.25
UKN07,MIO_EUR	3 352.1	3 529.26	3 589.93	3 960.63	4 064.74	4 436.79	5 015.12	4 771.14	4 790.98	4 821.8
UKN08,MIO_EUR	2 559.39	2 659.24	2 762.48	3 158.84	3 106.93	3 493.5	3 945.97	3 693.39	3 693.05	3 606.51
UKN09,MIO_EUR	1 926.94	1 993.79	2 056.37	2 312.9	2 166.28	2 416.65	2 654.34	2 551.27	2 549.05	2 556.3
UKN10,MIO_EUR	2 564.32	2 643.71	2 709.55	3 020.84	2 968.41	3 152.64	3 445.39	3 426.35	3 426.88	3 441.42
UKN11,MIO_EUR	2 682.67	2 933.71	2 971.6	3 287.18	3 294.27	3 656.28	4 100.47	3 863.2	3 931.06	4 114.47
UKN12,MIO_EUR	2 135.29	2 255.31	2 348.11	2 638.58	2 477.63	2 703.26	2 950.98	2 812.84	2 816.49	2 749.33
UKN13,MIO_EUR	2 874.99	3 046.35	3 152.32	3 436.22	3 314.06	3 781.5	4 310.59	3 959.06	3 961.78	3 888.43
UKN14,MIO_EUR	2 865.13	2 988.09	3 068.42	3 536.96	3 599.03	3 838.54	4 576.34	4 160.37	4 034.71	4 294.79
UKN15,MIO_EUR	3 709.63	3 762.3	3 604.13	4 228.35	4 033.08	4 203.05	5 813.9	5 391.5	5 089.14	4 203.36
UKN16,MIO_EUR	2 102	2 169.86	2 162.22	2 452.28	2 382.64	2 646.21	2 974.16	2 801.88	2 801.14	2 730.28
UKZ,MIO_EUR	22 828.58	30 761.26	33 592.5	32 090.74	29 620.75	24 282	16 834.5	13 343.86	12 887.29	20 225.66
UKZZ,MIO_EUR	22 828.58	30 761.26	33 592.5	32 090.74	29 620.75	24 282	16 834.5	13 343.86	12 887.29	20 225.66
UKZZZ,MIO_EUR	22 828.58	30 761.26	33 592.5	32 090.74	29 620.75	24 282	16 834.5	13 343.86	12 887.29	20 225.66
NO,MIO_EUR	278 246.64	323 760.85	358 339.49	396 523.52	393 408.74	375 947.29	347 632.07	333 471.25	353 316.39	:
NO0,MIO_EUR	222 731.88	256 671.07	272 600.08	302 984.79	306 970.43	301 195.54	293 513.83	291 515.15	299 514.01	:
NO01,MIO_EUR	68 839.82	79 900.46	85 638.28	96 366.46	97 894.94	96 115.58	93 106.8	94 049.43	97 400.29	:
NO011,MIO_EUR	44 757.02	53 620.37	57 874.95	65 063.09	65 765.59	64 511.15	62 681.21	62 890.88	65 304.29	:
NO012,MIO_EUR	24 082.8	26 280.08	27 763.32	31 303.37	32 129.35	31 604.43	30 425.59	31 158.55	32 096	:
NO02,MIO_EUR	12 570.45	14 194.91	15 242.38	16 490.18	16 513.62	16 338.18	16 227.75	16 340.87	16 864.43	:
NO021,MIO_EUR	6 401.73	7 157.85	7 719.89	8 364.63	8 455.71	8 358.16	8 297.43	8 334.21	8 577.91	:
NO022,MIO_EUR	6 168.72	7 037.07	7 522.49	8 125.55	8 057.91	7 980.02	7 930.32	8 006.66	8 286.52	:
NO03,MIO_EUR	33 757.28	37 906.41	40 039.95	44 086.71	43 848.69	42 623	42 469.72	42 268.8	43 464.19	:
NO031,MIO_EUR	9 124.77	10 025.08	10 760.68	11 840.01	11 658.38	11 475.96	11 246.38	11 380.1	11 828.02	:
NO032,MIO_EUR	10 056.54	11 489.28	12 173.91	13 434.12	13 490.96	13 153.32	13 021.05	12 807.13	12 994.28	:
NO033,MIO_EUR	8 311.49	9 177.82	9 692.76	10 870.26	10 719.99	10 269.51	10 378.82	10 480.84	10 728.92	:
NO034,MIO_EUR	6 264.49	7 214.24	7 412.6	7 942.32	7 979.36	7 724.22	7 823.47	7 600.73	7 912.98	:
NO04,MIO_EUR	34 394.94	40 265.71	41 601.23	46 460.03	47 052.22	46 152.27	44 927.89	41 517.06	41 649.1	:
NO041,MIO_EUR	3 911.31	4 219.91	4 404.52	4 917.02	4 829.34	4 725.28	4 661.59	4 592.21	4 682.59	:
NO042,MIO_EUR	7 731.47	8 775.51	9 379.3	10 177.66	9 844.41	9 924.82	9 280.37	8 758.76	8 826.09	:
NO043,MIO_EUR	22 752.16	27 270.29	27 817.41	31 365.35	32 378.47	31 502.16	30 985.92	28 166.09	28 140.42	:
NO05,MIO_EUR	38 874.84	44 132.97	47 615.38	52 684.44	53 796.7	52 779.8	50 495.71	49 363.17	50 130.44	:
NO051,MIO_EUR	23 157.32	25 830.5	28 118.53	31 599.79	32 369.88	31 639.23	30 317.86	29 729.33	30 073.25	:
NO052,MIO_EUR	4 420.33	5 170.98	5 483.49	5 772.99	5 830.41	5 737.91	5 580.25	5 865.26	5 885.63	:
NO053,MIO_EUR	11 297.19	13 131.49	14 013.36	15 311.66	15 596.41	15 402.65	14 597.59	13 768.59	14 171.55	:
NO06,MIO_EUR	16 650.06	19 512.34	20 733.19	23 271.15	23 664.34	23 149.35	22 996.34	23 343.72	24 587.91	:
NO061,MIO_EUR	12 361.19	14 568.89	15 458.44	17 343.76	17 679.68	17 375.84	17 292.93	17 452.89	18 590.71	:
NO062,MIO_EUR	4 288.87	4 943.45	5 274.75	5 927.4	5 984.66	5 773.52	5 703.42	5 890.82	5 997.2	:
NO07,MIO_EUR	17 644.48	20 758.27	21 729.67	23 625.82	24 199.93	24 037.36	23 289.63	24 632.11	25 417.65	:
NO071,MIO_EUR	8 880.85	10 543.96	10 751.79	11 720.7	11 939.99	11 934.42	11 500.49	12 018.15	12 425.91	:
NO072,MIO_EUR	6 096.06	7 004.24	7 518.19	8 179.61	8 530.55	8 375.83	8 104.21	8 734.3	9 033.25	:
NO073,MIO_EUR	2 667.58	3 210.07	3 459.69	3 725.51	3 729.39	3 727.11	3 684.93	3 879.66	3 958.48	:
NOZ,MIO_EUR	55 514.76	67 089.78	85 739.42	93 538.73	86 438.31	74 751.74	54 118.24	41 956.1	53 802.38	:
NOZZ,MIO_EUR	55 514.76	67 089.78	85 739.42	93 538.73	86 438.31	74 751.74	54 118.24	41 956.1	53 802.38	:
NOZZZ,MIO_EUR	55 514.76	67 089.78	85 739.42	93 538.73	86 438.31	74 751.74	54 118.24	41 956.1	53 802.38	:
ME,MIO_EUR	2 993.88	3 125.09	3 264.78	3 181.48	3 362.48	3 457.92	3 654.51	3 954.21	4 299.09	4 663.13
ME0,MIO_EUR	2 993.88	3 125.09	3 264.78	3 181.48	3 362.48	3 457.92	3 654.51	3 954.21	4 299.09	4 663.13
ME00,MIO_EUR	2 993.88	3 125.09	3 264.78	3 181.48	3 362.48	3 457.92	3 654.51	3 954.21	4 299.09	4 663.13
ME000,MIO_EUR	2 993.88	3 125.09	3 264.78	3 181.48	3 362.48	3 457.92	3 654.51	3 954.21	4 299.09	4 663.13
MK,MIO_EUR	6 766.51	7 108.28	7 544.16	7 584.76	8 149.57	8 562.05	9 072.3	9 656.47	10 038.31	:
MK0,MIO_EUR	6 766.51	7 108.28	7 544.16	7 584.76	8 149.57	8 562.05	9 072.3	9 656.47	10 038.31	:
MK00,MIO_EUR	6 766.51	7 108.28	7 544.16	7 584.76	8 149.57	8 562.05	9 072.3	9 656.47	10 038.31	:
MK001,MIO_EUR	465.01	507.95	551.47	589.41	669.97	682.83	724.37	749.6	763.58	:
MK002,MIO_EUR	520.74	615.25	654.39	626.62	656.8	704.38	729.32	762.64	829.72	:
MK003,MIO_EUR	514.17	582.38	628.27	611.91	639.41	675.53	759.89	792.42	852.39	:
MK004,MIO_EUR	551.4	636.56	707.28	710.06	750.36	856.4	889.38	963.25	985.8	:
MK005,MIO_EUR	828.91	860.27	852.38	827.1	917.92	947.88	978.61	1 056.2	1 077.51	:
MK006,MIO_EUR	523.3	547.92	585.99	553.28	612.73	607.11	632.57	689.77	733.86	:
MK007,MIO_EUR	322.59	336.02	416.02	419.41	432.14	424.86	469.49	481.44	498.89	:
MK008,MIO_EUR	3 040.39	3 021.92	3 148.37	3 246.97	3 470.25	3 663.06	3 888.66	4 161.15	4 296.55	:
AL,MIO_EUR	8 662.24	8 996.63	9 268.32	9 585.81	9 625.36	9 968.6	10 264.11	10 719.85	11 563.78	12 782.4
AL0,MIO_EUR	8 662.24	8 996.63	9 268.32	9 585.81	9 625.36	9 968.6	10 264.11	10 719.85	11 563.78	12 782.4
AL01,MIO_EUR	2 071.7	2 225.11	2 214.58	2 297.46	2 276.67	2 290.45	2 418.75	2 549.18	2 708.12	2 947.72
AL011,MIO_EUR	258.88	281.47	264.75	305.15	303.72	314.57	335.27	356.29	367.35	403.57
AL012,MIO_EUR	830.85	916.21	887.38	913.82	922.02	922.69	1 003.72	1 052.74	1 169.74	1 275.16
AL013,MIO_EUR	190.24	200.3	213.56	210.03	219.63	194.15	186.12	185.46	197.43	217.71
AL014,MIO_EUR	294.32	289.44	287.53	313.49	296.89	333.4	340.01	372.62	377.02	397.24
AL015,MIO_EUR	497.41	537.69	561.36	554.98	534.41	525.63	553.63	582.07	596.57	654.04
AL02,MIO_EUR	4 153.76	4 211.08	4 195.2	4 294.6	4 319.08	4 535.08	4 837.09	5 050.74	5 642.37	6 306.08
AL021,MIO_EUR	641.44	724.33	694.39	689.33	724.35	738.42	717.04	757.86	787.49	860.67
AL022,MIO_EUR	3 512.33	3 486.75	3 500.81	3 605.27	3 594.72	3 796.66	4 120.05	4 292.88	4 854.88	5 445.41
AL03,MIO_EUR	2 436.78	2 560.43	2 858.55	2 993.75	3 029.61	3 143.07	3 008.27	3 119.93	3 213.29	3 528.6
AL031,MIO_EUR	342.17	368.45	374.32	352.57	357.65	376.33	391.38	414.71	438.74	456.91
AL032,MIO_EUR	847.39	949.79	1 085	1 228.86	1 280.07	1 348.57	1 212.52	1 190.18	1 237.85	1 388.27
AL033,MIO_EUR	193.43	202.41	238.63	259.96	251.1	259.12	245.52	250.94	257.21	274.85
AL034,MIO_EUR	492.05	500.71	540.87	559.54	564.17	573.42	578.4	629.22	631.74	684.39
AL035,MIO_EUR	561.75	539.07	619.73	592.82	576.62	585.62	580.45	634.88	647.75	724.17
RS,MIO_EUR	:	:	:	33 679.27	36 426.67	35 467.48	35 715.55	36 723.05	39 183.27	42 855.5
RS1,MIO_EUR	:	:	:	22 522.29	24 451.08	23 455.48	23 713.01	24 554.7	26 224.78	28 821.51
RS11,MIO_EUR	:	:	:	13 371.53	14 534.25	13 740.96	14 216.7	14 749.54	15 832.18	17 720.33
RS110,MIO_EUR	:	:	:	13 371.53	14 534.25	13 740.96	14 216.7	14 749.54	15 832.18	:
RS12,MIO_EUR	:	:	:	9 150.76	9 916.83	9 714.52	9 496.32	9 805.16	10 392.6	11 101.19
RS121,MIO_EUR	:	:	:	711.04	701.93	676.49	715.58	718.49	774.82	:
RS122,MIO_EUR	:	:	:	1 194.48	1 246.64	1 248.45	1 214.33	1 314.69	1 389.83	:
RS123,MIO_EUR	:	:	:	3 811.69	4 382.35	4 218.18	3 954.49	4 071.51	4 263.96	:
RS124,MIO_EUR	:	:	:	598.5	581.87	565.97	587.76	584.86	613.74	:
RS125,MIO_EUR	:	:	:	789.37	800.79	815.92	843.05	877.97	921.55	:
RS126,MIO_EUR	:	:	:	852.38	881.92	865.77	834.44	825.15	853.54	:
RS127,MIO_EUR	:	:	:	1 193.3	1 321.33	1 323.74	1 346.66	1 412.5	1 575.17	:
RS2,MIO_EUR	:	:	:	11 133.39	11 952.85	11 989.93	11 977.26	12 143.86	12 932.92	14 011.21
RS21,MIO_EUR	:	:	:	6 409.36	6 873.9	7 053.63	7 082.05	7 136.71	7 526.98	7 953.16
RS211,MIO_EUR	:	:	:	954.18	1 023.22	1 055.71	1 071.47	1 135.54	1 185.56	:
RS212,MIO_EUR	:	:	:	584.41	621.1	646.67	668.1	664.05	707.95	:
RS213,MIO_EUR	:	:	:	875.66	895.36	926.87	924.78	920.87	988.31	:
RS214,MIO_EUR	:	:	:	815.2	865.28	875.12	875.03	907.06	1 003.97	:
RS215,MIO_EUR	:	:	:	677.19	683.74	723.35	668.41	662.66	686.74	:
RS216,MIO_EUR	:	:	:	676.59	699.35	678.06	713.95	715.71	762.6	:
RS217,MIO_EUR	:	:	:	739.05	807.75	789.48	803.12	808.79	871.9	:
RS218,MIO_EUR	:	:	:	1 087.07	1 278.12	1 358.36	1 357.19	1 322.03	1 319.96	:
RS22,MIO_EUR	:	:	:	4 724.03	5 078.95	4 936.3	4 895.21	5 007.16	5 405.94	6 058.05
RS221,MIO_EUR	:	:	:	576.56	569.2	505.73	478.19	497.23	588.09	:
RS222,MIO_EUR	:	:	:	675.44	775.9	721.63	714	717.93	733.73	:
RS223,MIO_EUR	:	:	:	306.77	341.33	366.57	353.58	337.85	338.69	:
RS224,MIO_EUR	:	:	:	472.18	512.12	516.68	516.78	531.63	562	:
RS225,MIO_EUR	:	:	:	1 241.89	1 324.35	1 337.79	1 298.84	1 373.44	1 482.67	:
RS226,MIO_EUR	:	:	:	323.24	375.85	361.69	403.17	403.34	424.82	:
RS227,MIO_EUR	:	:	:	458.26	461.66	431.71	410.09	424.65	495.53	:
RS228,MIO_EUR	:	:	:	449.25	457	446.51	470.53	464.02	504.22	:
RS229,MIO_EUR	:	:	:	220.44	261.54	247.98	250.01	257.06	276.2	:
RSZ,MIO_EUR	:	:	:	23.59	22.74	22.07	25.28	24.48	25.56	22.77
RSZZ,MIO_EUR	:	:	:	23.59	22.74	22.07	25.28	24.48	25.56	22.77
RSZZZ,MIO_EUR	:	:	:	23.59	22.74	22.07	25.28	24.48	25.56	:
TR,MIO_EUR	461 925.87	581 023.78	596 491.22	678 483.73	714 313.43	703 411.62	772 978.84	780 224.85	754 902.24	652 519.92
TR1,MIO_EUR	138 854.97	172 069.19	179 166.7	205 705.27	218 216.36	214 265.13	238 825.66	242 038.36	236 007.34	202 402.77
TR10,MIO_EUR	138 854.97	172 069.19	179 166.7	205 705.27	218 216.36	214 265.13	238 825.66	242 038.36	236 007.34	202 402.77
TR100,MIO_EUR	138 854.97	172 069.19	179 166.7	205 705.27	218 216.36	214 265.13	238 825.66	242 038.36	236 007.34	202 402.77
TR2,MIO_EUR	20 457.67	26 203.57	26 522.7	29 753.22	30 446.67	30 307.19	32 382.59	33 126.91	32 310.54	28 074.54
TR21,MIO_EUR	10 627.67	13 803.05	14 178.3	16 098.74	16 790.24	16 680.09	17 939.18	18 277.63	17 980.56	15 791.09
TR211,MIO_EUR	6 091.23	7 894.51	8 418.32	9 568.32	10 171.33	10 191.1	11 100.66	11 454.29	11 483.81	10 214.24
TR212,MIO_EUR	2 252.98	2 931.87	2 825.61	3 191.45	3 233.17	3 208.3	3 369.42	3 344	3 151.77	2 661.63
TR213,MIO_EUR	2 283.47	2 976.67	2 934.36	3 338.97	3 385.74	3 280.69	3 469.1	3 479.34	3 344.98	2 915.22
TR22,MIO_EUR	9 830	12 400.52	12 344.4	13 654.48	13 656.43	13 627.1	14 443.4	14 849.28	14 329.98	12 283.45
TR221,MIO_EUR	6 751.55	8 271.07	8 184.77	9 062.67	9 023.85	8 980.63	9 490.34	9 773.33	9 406.81	7 985.28
TR222,MIO_EUR	3 078.45	4 129.45	4 159.64	4 591.81	4 632.58	4 646.47	4 953.07	5 075.96	4 923.17	4 298.17
TR3,MIO_EUR	58 935.96	74 039.77	75 802.26	86 942.09	90 416.77	89 454.72	96 081.34	97 201.21	94 614.21	83 216.99
TR31,MIO_EUR	28 465.58	35 842.7	37 171.11	42 383.52	44 547.48	43 842.92	46 889.91	47 462.08	46 535.97	40 912.24
TR310,MIO_EUR	28 465.58	35 842.7	37 171.11	42 383.52	44 547.48	43 842.92	46 889.91	47 462.08	46 535.97	40 912.24
TR32,MIO_EUR	15 150.99	19 429.19	19 903.34	22 475.01	23 334.3	23 261.14	25 051.12	25 291.12	24 602.23	21 353.31
TR321,MIO_EUR	4 535.54	5 773.66	5 795.8	6 624.2	6 831.9	6 785.84	7 373.37	7 487.21	7 322.36	6 176.1
TR322,MIO_EUR	5 154.66	6 607.09	6 921.15	7 802.12	8 243.76	8 276.49	8 746.35	9 028.65	8 798.14	7 730.47
TR323,MIO_EUR	5 460.79	7 048.44	7 186.38	8 048.68	8 258.64	8 198.81	8 931.4	8 775.25	8 481.73	7 446.75
TR33,MIO_EUR	15 319.39	18 767.88	18 727.82	22 083.57	22 534.99	22 350.65	24 140.31	24 448.01	23 476.01	20 951.44
TR331,MIO_EUR	7 758.62	9 181.42	9 125.22	11 371.92	11 442.91	11 401.26	12 413.39	12 602.76	12 160.25	11 114.09
TR332,MIO_EUR	3 080.57	3 923.9	3 838.36	4 279.04	4 431.89	4 430.26	4 811.17	4 848.61	4 498.37	3 995.38
TR333,MIO_EUR	2 822.94	3 520.21	3 501.99	3 851.71	3 976.87	3 895.19	4 175.05	4 172.52	4 034.81	3 431.55
TR334,MIO_EUR	1 657.25	2 142.34	2 262.25	2 580.89	2 683.32	2 623.94	2 740.7	2 824.11	2 782.58	2 410.41
TR4,MIO_EUR	49 259.39	62 009.74	65 802.46	74 984.7	80 682.8	80 136.09	88 302.47	89 357.42	88 102.45	77 785.89
TR41,MIO_EUR	25 033.94	30 981.52	32 350.43	36 785.75	39 300.43	38 823.06	42 339.45	42 861.31	41 690.39	36 439.66
TR411,MIO_EUR	18 215.54	22 554.89	23 688.55	26 897.32	28 635.83	28 480.8	31 170.82	31 594.88	31 011.06	27 211.78
TR412,MIO_EUR	5 215.49	6 434.4	6 636.53	7 627.26	8 219.79	7 993.37	8 690.57	8 801.34	8 390.29	7 276.25
TR413,MIO_EUR	1 602.91	1 992.24	2 025.36	2 261.17	2 444.81	2 348.9	2 478.06	2 465.08	2 289.04	1 951.62
TR42,MIO_EUR	24 225.45	31 028.22	33 452.03	38 198.95	41 382.37	41 313.03	45 963.03	46 496.11	46 412.06	41 346.23
TR421,MIO_EUR	14 236.29	18 555.47	20 508.09	23 276.74	25 597.01	25 447.48	28 253.4	28 764.65	29 211.06	26 310.45
TR422,MIO_EUR	4 880.79	6 112.53	6 310.04	7 334.65	7 780.76	7 752.76	8 728.57	8 802.01	8 663.5	7 632.06
TR423,MIO_EUR	1 791.27	2 266.98	2 317.85	2 760.1	2 871.39	2 923.12	3 332.12	3 252.35	3 076.2	2 562.92
TR424,MIO_EUR	2 037.73	2 504.68	2 570.55	2 892.74	3 048.12	2 998.6	3 197.79	3 129.99	2 927.99	2 505.35
TR425,MIO_EUR	1 279.37	1 588.55	1 745.49	1 934.72	2 085.09	2 191.07	2 451.15	2 547.11	2 533.32	2 335.45
TR5,MIO_EUR	57 933.66	69 674.6	70 307.61	78 087.93	83 076.7	81 458.44	88 841.98	90 648.24	86 094.28	73 349.25
TR51,MIO_EUR	46 935.46	56 626.27	56 619.78	62 636.22	66 176.83	64 330.79	70 054.43	71 844.34	67 990.32	57 787.07
TR510,MIO_EUR	46 935.46	56 626.27	56 619.78	62 636.22	66 176.83	64 330.79	70 054.43	71 844.34	67 990.32	57 787.07
TR52,MIO_EUR	10 998.2	13 048.33	13 687.82	15 451.71	16 899.88	17 127.66	18 787.55	18 803.9	18 103.97	15 562.19
TR521,MIO_EUR	9 645.21	11 613.14	12 191	13 597.84	14 828.9	15 115.69	16 575.38	16 661.33	15 999.74	13 800.79
TR522,MIO_EUR	1 352.98	1 435.19	1 496.83	1 853.87	2 070.98	2 011.96	2 212.17	2 142.57	2 104.22	1 761.39
TR6,MIO_EUR	47 739.92	62 400.04	62 844.37	70 036.31	72 486.49	71 680.07	78 423.12	77 691.78	74 770.99	65 358.53
TR61,MIO_EUR	18 852.64	24 683.92	24 907.17	27 089.71	27 900.55	27 460.28	30 001.88	28 298.42	26 995.98	24 289.72
TR611,MIO_EUR	15 018.83	19 914.29	20 154.27	21 947.33	22 743.81	22 377.06	24 621.99	22 728.37	21 857.28	19 931.7
TR612,MIO_EUR	2 299.52	2 813.12	2 867.04	3 077.07	3 066.58	3 018.59	3 153	3 358.1	3 118.1	2 677.83
TR613,MIO_EUR	1 534.29	1 956.51	1 885.85	2 065.31	2 090.16	2 064.63	2 226.9	2 211.94	2 020.6	1 680.18
TR62,MIO_EUR	17 787.25	22 788.19	22 744.79	26 224.62	27 044.25	26 916.63	29 428.92	29 983.52	28 693.38	24 274.4
TR621,MIO_EUR	9 457.02	12 181.27	12 140.61	14 014.43	14 585.52	14 386.32	15 582.81	15 841.38	15 135.02	12 647.36
TR622,MIO_EUR	8 330.24	10 606.93	10 604.18	12 210.19	12 458.73	12 530.31	13 846.11	14 142.14	13 558.36	11 627.04
TR63,MIO_EUR	11 100.03	14 927.92	15 192.4	16 721.98	17 541.69	17 303.16	18 992.31	19 409.85	19 081.63	16 794.41
TR631,MIO_EUR	5 540.53	7 435.84	7 750.45	8 445.65	8 817.29	8 685.3	9 582.66	9 890.73	9 835.44	8 656.1
TR632,MIO_EUR	3 988.25	5 168.3	5 089.99	5 691.9	5 996.57	5 870.65	6 470.49	6 460.68	6 227.7	5 400.02
TR633,MIO_EUR	1 571.26	2 323.78	2 351.97	2 584.44	2 727.83	2 747.21	2 939.16	3 058.44	3 018.49	2 738.3
TR7,MIO_EUR	17 451.71	22 549.58	23 194.14	25 793.31	26 896.3	26 278.94	28 639.84	28 652.74	27 496.31	23 348.23
TR71,MIO_EUR	6 376.34	8 350.97	8 523.19	9 288.53	9 605.91	9 532.86	10 583.46	10 415.68	10 164.01	8 811.49
TR711,MIO_EUR	1 291.22	1 648.72	1 753.4	1 905.51	1 982.95	1 839.55	1 989.74	1 980.31	2 121.35	1 845.81
TR712,MIO_EUR	1 521.86	1 988.25	1 976.69	2 178.99	2 286.92	2 405.35	2 701.81	2 655.63	2 572.27	2 248.09
TR713,MIO_EUR	1 360.06	1 733.65	1 800.04	2 008.37	2 038.26	2 068.86	2 354.62	2 256.73	2 131.94	1 861.01
TR714,MIO_EUR	1 241.83	1 679.07	1 689.44	1 796.91	1 885.94	1 866.55	2 061.95	1 979.88	1 828.62	1 574.6
TR715,MIO_EUR	961.38	1 301.28	1 303.63	1 398.75	1 411.82	1 352.55	1 475.35	1 543.14	1 509.83	1 281.99
TR72,MIO_EUR	11 075.37	14 198.62	14 670.95	16 504.78	17 290.39	16 746.08	18 056.38	18 237.06	17 332.29	14 536.74
TR721,MIO_EUR	6 563.19	8 305.76	8 736.42	9 997.64	10 651.9	10 415.76	11 223.96	11 381.3	10 955.98	9 149.96
TR722,MIO_EUR	2 711.11	3 579.75	3 671.3	4 103.86	4 170.84	3 964.05	4 274.72	4 293.39	4 051.46	3 442.53
TR723,MIO_EUR	1 801.07	2 313.12	2 263.23	2 403.27	2 467.64	2 366.27	2 557.69	2 562.38	2 324.85	1 944.25
TR8,MIO_EUR	19 440.03	24 618.43	24 741.61	27 910.21	28 892.9	28 046.29	30 654.18	30 695.93	28 862.27	24 503.9
TR81,MIO_EUR	4 191.68	5 418.89	5 756.49	6 334.04	6 744.82	6 607.07	7 041.8	7 173.76	6 951.13	6 123.07
TR811,MIO_EUR	2 449.87	3 189.07	3 370.09	3 676.46	3 906.18	3 809.52	4 034.88	4 118.16	4 007.12	3 540.56
TR812,MIO_EUR	1 012.86	1 301.07	1 421.91	1 537.4	1 676.78	1 672.62	1 800.29	1 839.57	1 810.08	1 610.36
TR813,MIO_EUR	728.95	928.75	964.49	1 120.18	1 161.85	1 124.93	1 206.63	1 216.02	1 133.93	972.16
TR82,MIO_EUR	3 471.89	4 382.42	4 440.67	4 980.77	5 111.08	4 957.13	5 303.26	5 371.49	4 945.23	4 169.03
TR821,MIO_EUR	1 781.61	2 248.95	2 275.21	2 527.99	2 547.38	2 525.22	2 703.64	2 718.96	2 559.4	2 170.77
TR822,MIO_EUR	844.91	1 046.03	1 050.78	1 191.84	1 262.6	1 226.07	1 325.04	1 354	1 204.21	1 028.05
TR823,MIO_EUR	845.38	1 087.44	1 114.69	1 260.94	1 301.1	1 205.84	1 274.58	1 298.52	1 181.62	970.22
TR83,MIO_EUR	11 776.46	14 817.11	14 544.44	16 595.4	17 037	16 482.09	18 309.11	18 150.68	16 965.92	14 211.79
TR831,MIO_EUR	5 623.79	7 118.28	7 067.96	8 223.28	8 509.26	8 372.63	9 281.72	9 176.91	8 635.96	7 186.67
TR832,MIO_EUR	2 236.05	2 767.64	2 645.06	3 055.7	3 075.53	2 901	3 269.44	3 200.91	2 945.26	2 466.06
TR833,MIO_EUR	2 315.42	2 977.06	2 893.93	3 144.15	3 206.75	3 113.22	3 377.2	3 399.63	3 179.93	2 697.6
TR834,MIO_EUR	1 601.2	1 954.13	1 937.5	2 172.27	2 245.46	2 095.24	2 380.75	2 373.22	2 204.76	1 861.46
TR9,MIO_EUR	11 174.34	14 120.1	13 917.26	16 064.02	16 586.26	16 361.33	18 769.38	17 895.44	17 318.33	14 693.24
TR90,MIO_EUR	11 174.34	14 120.1	13 917.26	16 064.02	16 586.26	16 361.33	18 769.38	17 895.44	17 318.33	14 693.24
TR901,MIO_EUR	3 891.38	4 912.77	4 876.41	5 586.27	5 834.21	5 790.78	6 326.85	6 302.61	6 018.24	5 040.07
TR902,MIO_EUR	2 536.75	3 166.06	3 098.04	3 610.05	3 719.47	3 649.98	4 626.72	4 078.58	4 042.81	3 450.85
